code_module,code_presentation,id_student,module_presentation_length,boundary_day,total_clicks,active_vle_days,vle_event_count,distinct_vle_sites,first_vle_day,last_vle_day,vle_span_days,early_assessments_submitted,mean_early_score,median_early_score,max_early_score,mean_submission_delay,late_early_submissions,early_assessment_attempts,early_assessments_available,assessment_submission_rate,final_result,feature_boundary_day,at_risk,target_exclusion_reason
FFF,2014B,337940,241,60,1166.0,40.0,316.0,69.0,-18.0,39.0,57.0,1.0,60.0,60.0,60.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,60,1,
FFF,2014B,338958,241,60,353.0,16.0,123.0,45.0,-9.0,52.0,61.0,2.0,76.0,76.0,90.0,0.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,339728,241,60,1640.0,50.0,390.0,74.0,-9.0,60.0,69.0,2.0,90.0,90.0,92.0,-1.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,339824,241,60,530.0,17.0,121.0,41.0,-15.0,52.0,67.0,2.0,83.0,83.0,90.0,0.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,339855,241,60,395.0,21.0,127.0,41.0,-18.0,57.0,75.0,2.0,87.0,87.0,92.0,-1.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,341044,241,60,213.0,19.0,80.0,28.0,5.0,58.0,53.0,1.0,52.0,52.0,52.0,2.0,1.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,342089,241,60,37.0,5.0,18.0,8.0,-14.0,18.0,32.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,342125,241,60,889.0,43.0,272.0,65.0,-18.0,59.0,77.0,2.0,62.0,62.0,68.0,2.5,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,342234,241,60,820.0,20.0,196.0,64.0,-2.0,58.0,60.0,2.0,90.0,90.0,92.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,342303,241,60,548.0,29.0,143.0,40.0,-18.0,60.0,78.0,2.0,40.0,40.0,62.0,-0.5,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,344409,241,60,275.0,20.0,125.0,40.0,-10.0,59.0,69.0,2.0,89.0,89.0,94.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,344451,241,60,1227.0,63.0,354.0,58.0,-18.0,60.0,78.0,2.0,78.0,78.0,80.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,345442,241,60,671.0,35.0,228.0,49.0,-18.0,57.0,75.0,2.0,70.0,70.0,76.0,0.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,345455,241,60,,,,,,,,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,347257,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,348378,241,60,355.0,19.0,123.0,37.0,-18.0,41.0,59.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,348855,241,60,1168.0,45.0,361.0,62.0,-17.0,60.0,77.0,2.0,81.0,81.0,86.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,351181,241,60,1745.0,51.0,464.0,76.0,-16.0,59.0,75.0,2.0,91.0,91.0,92.0,-2.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,353979,241,60,280.0,18.0,89.0,22.0,-18.0,60.0,78.0,2.0,42.0,42.0,58.0,-10.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,354552,241,60,12.0,1.0,6.0,5.0,1.0,1.0,0.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,354988,241,60,690.0,30.0,221.0,57.0,-15.0,60.0,75.0,2.0,71.0,71.0,84.0,-1.5,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,356371,241,60,352.0,18.0,115.0,40.0,-6.0,53.0,59.0,2.0,88.0,88.0,90.0,-1.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,356535,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,362661,241,60,353.0,18.0,139.0,45.0,-3.0,55.0,58.0,2.0,73.0,73.0,76.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,365860,241,60,710.0,28.0,211.0,57.0,-16.0,59.0,75.0,2.0,87.0,87.0,90.0,-5.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,367510,241,60,1454.0,54.0,270.0,46.0,-16.0,60.0,76.0,2.0,68.0,68.0,72.0,0.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,367898,241,60,1407.0,45.0,277.0,56.0,3.0,60.0,57.0,2.0,93.0,93.0,100.0,-4.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,368675,241,60,1301.0,38.0,328.0,60.0,-5.0,59.0,64.0,2.0,75.0,75.0,82.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,371168,241,60,2897.0,77.0,817.0,101.0,-18.0,60.0,78.0,2.0,95.0,95.0,96.0,-1.5,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,378809,241,60,1843.0,48.0,489.0,102.0,-17.0,60.0,77.0,2.0,72.0,72.0,74.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,379042,241,60,1646.0,61.0,423.0,94.0,-18.0,60.0,78.0,2.0,90.0,90.0,90.0,-1.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,379107,241,60,460.0,18.0,146.0,51.0,6.0,60.0,54.0,1.0,64.0,64.0,64.0,6.0,1.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,379769,241,60,380.0,15.0,132.0,48.0,3.0,52.0,49.0,2.0,52.0,52.0,62.0,0.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,381365,241,60,198.0,21.0,75.0,28.0,3.0,33.0,30.0,1.0,66.0,66.0,66.0,3.0,1.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,382857,241,60,227.0,13.0,91.0,21.0,-16.0,57.0,73.0,2.0,80.0,80.0,88.0,-3.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,383778,241,60,1456.0,57.0,382.0,98.0,-18.0,59.0,77.0,1.0,76.0,76.0,76.0,-2.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,383921,241,60,693.0,33.0,219.0,68.0,-8.0,58.0,66.0,2.0,70.0,70.0,72.0,3.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,385547,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,388697,241,60,961.0,33.0,243.0,59.0,-14.0,52.0,66.0,2.0,70.0,70.0,86.0,-2.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,389759,241,60,530.0,32.0,145.0,28.0,0.0,60.0,60.0,2.0,79.0,79.0,82.0,-39.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,389773,241,60,610.0,30.0,188.0,57.0,-18.0,56.0,74.0,2.0,87.0,87.0,90.0,0.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,391114,241,60,2117.0,63.0,540.0,81.0,-18.0,59.0,77.0,2.0,83.0,83.0,88.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,392207,241,60,849.0,35.0,282.0,68.0,-13.0,56.0,69.0,2.0,94.0,94.0,98.0,-6.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,395188,241,60,1411.0,37.0,279.0,69.0,-9.0,60.0,69.0,2.0,70.0,70.0,72.0,-6.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,395758,241,60,430.0,26.0,134.0,35.0,4.0,58.0,54.0,2.0,67.0,67.0,78.0,-1.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,395814,241,60,11.0,3.0,6.0,3.0,19.0,52.0,33.0,1.0,76.0,76.0,76.0,-25.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,398357,241,60,14.0,4.0,10.0,4.0,-16.0,43.0,59.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,398439,241,60,1166.0,39.0,261.0,61.0,-9.0,59.0,68.0,2.0,76.0,76.0,76.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,399863,241,60,11.0,3.0,8.0,5.0,4.0,23.0,19.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,400252,241,60,1410.0,39.0,160.0,40.0,-18.0,60.0,78.0,2.0,70.0,70.0,86.0,0.5,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,402200,241,60,1722.0,42.0,355.0,73.0,-18.0,59.0,77.0,2.0,76.0,76.0,76.0,0.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,402449,241,60,2200.0,51.0,473.0,85.0,-14.0,60.0,74.0,2.0,81.0,81.0,84.0,-1.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,402502,241,60,1459.0,42.0,359.0,76.0,-18.0,58.0,76.0,2.0,95.0,95.0,96.0,-1.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,402806,241,60,2300.0,70.0,558.0,99.0,-16.0,60.0,76.0,2.0,69.0,69.0,70.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,404170,241,60,11.0,1.0,5.0,5.0,13.0,13.0,0.0,2.0,85.0,85.0,88.0,-39.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,405192,241,60,1746.0,33.0,392.0,86.0,-14.0,57.0,71.0,2.0,84.0,84.0,88.0,-1.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,405775,241,60,346.0,15.0,114.0,38.0,6.0,51.0,45.0,2.0,82.0,82.0,82.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,405963,241,60,84.0,5.0,32.0,22.0,-4.0,19.0,23.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,406116,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,407500,241,60,1236.0,60.0,352.0,59.0,-18.0,60.0,78.0,2.0,84.0,84.0,86.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,408105,241,60,172.0,11.0,51.0,21.0,1.0,59.0,58.0,2.0,82.0,82.0,84.0,3.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,408353,241,60,1299.0,20.0,186.0,44.0,-17.0,57.0,74.0,2.0,74.0,74.0,82.0,-6.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,409651,241,60,390.0,18.0,132.0,55.0,-9.0,58.0,67.0,2.0,89.0,89.0,94.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,409949,241,60,280.0,10.0,84.0,33.0,10.0,52.0,42.0,1.0,70.0,70.0,70.0,-1.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,410199,241,60,1520.0,36.0,336.0,80.0,-17.0,56.0,73.0,2.0,91.0,91.0,92.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,410666,241,60,1260.0,38.0,277.0,58.0,-16.0,53.0,69.0,2.0,83.0,83.0,100.0,-6.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,411939,241,60,36.0,2.0,14.0,9.0,17.0,18.0,1.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,412387,241,60,92.0,5.0,33.0,25.0,-12.0,52.0,64.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,412695,241,60,662.0,31.0,186.0,55.0,0.0,58.0,58.0,2.0,87.0,87.0,90.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,413200,241,60,586.0,30.0,183.0,48.0,-18.0,58.0,76.0,2.0,75.0,75.0,86.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,414258,241,60,1114.0,36.0,275.0,57.0,-18.0,60.0,78.0,2.0,72.0,72.0,76.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,416302,241,60,3058.0,56.0,450.0,87.0,-18.0,60.0,78.0,2.0,86.0,86.0,90.0,-1.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,417184,241,60,1038.0,30.0,215.0,65.0,-17.0,60.0,77.0,2.0,70.0,70.0,84.0,-4.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,417805,241,60,,,,,,,,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,418218,241,60,1964.0,36.0,287.0,59.0,2.0,57.0,55.0,2.0,67.0,67.0,74.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,419284,241,60,819.0,43.0,191.0,39.0,-14.0,59.0,73.0,2.0,80.0,80.0,80.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,420042,241,60,1929.0,62.0,467.0,97.0,-18.0,60.0,78.0,2.0,84.0,84.0,88.0,-9.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,421179,241,60,623.0,25.0,151.0,52.0,-18.0,52.0,70.0,2.0,80.0,80.0,82.0,-0.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,421989,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,422250,241,60,96.0,9.0,47.0,21.0,10.0,52.0,42.0,1.0,84.0,84.0,84.0,0.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,422530,241,60,709.0,23.0,162.0,46.0,-10.0,59.0,69.0,2.0,84.0,84.0,90.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,422626,241,60,944.0,28.0,224.0,59.0,-10.0,56.0,66.0,2.0,70.0,70.0,70.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,422697,241,60,4440.0,73.0,761.0,82.0,-18.0,57.0,75.0,2.0,97.0,97.0,100.0,-1.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,423648,241,60,77.0,7.0,33.0,17.0,4.0,51.0,47.0,1.0,78.0,78.0,78.0,-1.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,425332,241,60,1326.0,24.0,269.0,73.0,-14.0,60.0,74.0,2.0,92.0,92.0,94.0,-1.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,426782,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,427276,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,427485,241,60,719.0,24.0,267.0,87.0,-16.0,33.0,49.0,1.0,82.0,82.0,82.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,60,1,
FFF,2014B,428068,241,60,93.0,7.0,23.0,14.0,-16.0,21.0,37.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,429015,241,60,241.0,13.0,119.0,37.0,0.0,53.0,53.0,2.0,81.0,81.0,88.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,430516,241,60,746.0,26.0,186.0,58.0,-7.0,31.0,38.0,1.0,78.0,78.0,78.0,-1.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,430625,241,60,507.0,23.0,152.0,49.0,-18.0,52.0,70.0,2.0,66.0,66.0,92.0,-0.5,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,431987,241,60,4042.0,66.0,662.0,76.0,-18.0,60.0,78.0,2.0,81.0,81.0,86.0,-6.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,435446,241,60,2510.0,53.0,452.0,56.0,-18.0,60.0,78.0,2.0,81.0,81.0,86.0,-2.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,436481,241,60,1115.0,38.0,287.0,56.0,-13.0,59.0,72.0,2.0,74.0,74.0,74.0,-5.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,436590,241,60,1089.0,23.0,247.0,65.0,-5.0,52.0,57.0,2.0,90.0,90.0,90.0,-2.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,437303,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,437529,241,60,377.0,8.0,77.0,33.0,-17.0,15.0,32.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,438796,241,60,1409.0,46.0,359.0,75.0,-18.0,60.0,78.0,2.0,89.0,89.0,90.0,-4.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,439433,241,60,876.0,35.0,247.0,53.0,-15.0,60.0,75.0,2.0,78.0,78.0,84.0,1.0,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,439633,241,60,2422.0,63.0,638.0,92.0,-18.0,60.0,78.0,2.0,83.0,83.0,86.0,-4.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,439896,241,60,670.0,28.0,196.0,46.0,-1.0,59.0,60.0,2.0,73.0,73.0,86.0,-3.5,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,440559,241,60,1484.0,59.0,528.0,75.0,-17.0,59.0,76.0,2.0,75.0,75.0,78.0,-3.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,441073,241,60,363.0,23.0,107.0,30.0,3.0,58.0,55.0,2.0,47.0,47.0,48.0,3.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,442753,241,60,1985.0,36.0,356.0,75.0,-18.0,60.0,78.0,2.0,59.0,59.0,78.0,-7.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,442819,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,443007,241,60,1511.0,48.0,449.0,75.0,-18.0,60.0,78.0,2.0,92.0,92.0,94.0,-2.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,444574,241,60,1455.0,35.0,360.0,84.0,-17.0,60.0,77.0,2.0,82.0,82.0,90.0,-1.0,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,444718,241,60,361.0,13.0,92.0,31.0,-8.0,52.0,60.0,1.0,64.0,64.0,64.0,0.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,445605,241,60,301.0,17.0,113.0,39.0,-16.0,38.0,54.0,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,445818,241,60,893.0,29.0,283.0,65.0,-16.0,58.0,74.0,1.0,90.0,90.0,90.0,-3.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,445947,241,60,739.0,24.0,148.0,54.0,-5.0,60.0,65.0,2.0,69.0,69.0,70.0,-3.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,447036,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,465175,241,60,31.0,3.0,5.0,2.0,-14.0,44.0,58.0,,,,,,,,2.0,0.0,Pass,60,0,
FFF,2014B,465421,241,60,585.0,33.0,162.0,39.0,-13.0,59.0,72.0,2.0,64.0,64.0,66.0,-2.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,466347,241,60,115.0,14.0,74.0,32.0,9.0,54.0,45.0,2.0,82.0,82.0,82.0,-0.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,466576,241,60,279.0,16.0,98.0,31.0,4.0,52.0,48.0,2.0,66.0,66.0,66.0,-0.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,467582,241,60,1977.0,49.0,403.0,79.0,-10.0,60.0,70.0,2.0,75.0,75.0,78.0,-3.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,468730,241,60,1431.0,31.0,361.0,53.0,17.0,52.0,35.0,1.0,86.0,86.0,86.0,-1.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,469977,241,60,1564.0,44.0,462.0,100.0,-13.0,54.0,67.0,2.0,82.0,82.0,100.0,-3.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,470619,241,60,1776.0,57.0,399.0,59.0,-18.0,59.0,77.0,2.0,89.0,89.0,92.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,472120,241,60,1117.0,29.0,268.0,66.0,-18.0,60.0,78.0,2.0,60.0,60.0,70.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,472341,241,60,1064.0,49.0,264.0,57.0,-18.0,60.0,78.0,2.0,80.0,80.0,88.0,-0.5,0.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,472810,241,60,149.0,14.0,61.0,20.0,3.0,55.0,52.0,1.0,72.0,72.0,72.0,0.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,474677,241,60,145.0,14.0,59.0,28.0,2.0,52.0,50.0,2.0,70.0,70.0,80.0,1.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,475811,241,60,1070.0,56.0,259.0,49.0,-17.0,59.0,76.0,2.0,90.0,90.0,92.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,476912,241,60,185.0,5.0,41.0,25.0,30.0,44.0,14.0,1.0,68.0,68.0,68.0,12.0,1.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,477069,241,60,44.0,3.0,16.0,11.0,-18.0,-5.0,13.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,477588,241,60,545.0,19.0,149.0,38.0,-18.0,60.0,78.0,2.0,75.0,75.0,80.0,0.0,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,477812,241,60,1.0,1.0,1.0,1.0,22.0,22.0,0.0,2.0,88.0,88.0,90.0,-39.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,477833,241,60,2252.0,48.0,429.0,68.0,-18.0,60.0,78.0,2.0,71.0,71.0,82.0,-0.5,1.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,478073,241,60,1119.0,26.0,247.0,80.0,-18.0,59.0,77.0,2.0,85.0,85.0,90.0,-2.5,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,479061,241,60,603.0,22.0,165.0,47.0,-18.0,60.0,78.0,2.0,83.0,83.0,84.0,-1.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,480531,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,481210,241,60,389.0,13.0,97.0,38.0,4.0,52.0,48.0,2.0,50.0,50.0,60.0,4.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,482445,241,60,43.0,2.0,17.0,15.0,0.0,12.0,12.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,482843,241,60,4333.0,79.0,739.0,98.0,-18.0,60.0,78.0,2.0,80.0,80.0,84.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,483195,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,483389,241,60,1420.0,38.0,385.0,89.0,-18.0,59.0,77.0,2.0,79.0,79.0,92.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,483975,241,60,263.0,19.0,89.0,31.0,-16.0,60.0,76.0,2.0,52.0,52.0,54.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,484075,241,60,571.0,36.0,157.0,35.0,-12.0,58.0,70.0,2.0,90.0,90.0,96.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,484223,241,60,2138.0,52.0,389.0,63.0,-15.0,60.0,75.0,2.0,91.0,91.0,94.0,-2.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,484292,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,484675,241,60,303.0,21.0,106.0,37.0,12.0,54.0,42.0,2.0,64.0,64.0,78.0,5.0,2.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,485312,241,60,1334.0,40.0,330.0,70.0,-18.0,52.0,70.0,2.0,76.0,76.0,82.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,485780,241,60,485.0,28.0,167.0,47.0,-13.0,58.0,71.0,2.0,82.0,82.0,82.0,3.5,1.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,487168,241,60,222.0,21.0,93.0,17.0,-12.0,59.0,71.0,2.0,59.0,59.0,70.0,3.5,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,487314,241,60,1085.0,47.0,307.0,72.0,-17.0,59.0,76.0,2.0,95.0,95.0,100.0,-1.0,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,488386,241,60,1225.0,55.0,398.0,76.0,-8.0,59.0,67.0,2.0,57.0,57.0,60.0,4.5,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,488524,241,60,859.0,43.0,246.0,55.0,-15.0,60.0,75.0,2.0,86.0,86.0,92.0,-1.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,488758,241,60,97.0,4.0,31.0,23.0,24.0,51.0,27.0,2.0,52.0,52.0,66.0,5.0,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,489137,241,60,853.0,36.0,277.0,52.0,-5.0,60.0,65.0,2.0,90.0,90.0,96.0,-1.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,490154,241,60,445.0,23.0,116.0,31.0,-11.0,60.0,71.0,2.0,68.0,68.0,82.0,3.5,1.0,2.0,2.0,1.0,Fail,60,1,
FFF,2014B,491011,241,60,1980.0,62.0,407.0,73.0,-18.0,59.0,77.0,2.0,86.0,86.0,90.0,-13.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,491486,241,60,786.0,31.0,202.0,45.0,-18.0,56.0,74.0,2.0,79.0,79.0,90.0,-1.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
FFF,2014B,491548,241,60,301.0,10.0,92.0,47.0,-18.0,27.0,45.0,1.0,88.0,88.0,88.0,-1.0,0.0,1.0,2.0,0.5,Fail,60,1,
FFF,2014B,492088,241,60,705.0,37.0,305.0,84.0,-7.0,60.0,67.0,2.0,80.0,80.0,84.0,0.0,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,493760,241,60,686.0,28.0,186.0,41.0,-10.0,60.0,70.0,2.0,89.0,89.0,92.0,-0.5,0.0,2.0,2.0,1.0,Distinction,60,0,
FFF,2014B,494433,241,60,760.0,33.0,186.0,43.0,-12.0,60.0,72.0,2.0,53.0,53.0,64.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,494495,241,60,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,60,1,
FFF,2014B,494818,241,60,555.0,17.0,182.0,64.0,-13.0,53.0,66.0,2.0,81.0,81.0,88.0,-0.5,0.0,2.0,2.0,1.0,Pass,60,0,
FFF,2014B,495580,241,60,5.0,1.0,4.0,4.0,6.0,6.0,0.0,,,,,,,,2.0,0.0,Fail,60,1,
FFF,2014B,495618,241,60,1149.0,37.0,279.0,70.0,-18.0,57.0,75.0,2.0,79.0,79.0,90.0,-1.0,0.0,2.0,2.0,1.0,Withdrawn,60,1,
